sourceAddress,date,amount,destinationWallet,addressGroup
3NemXKpPAtZyY84ThHVpMBi2ofTpWdrHQR,06/05/2016 03:00,1.5,128mpaTzac6LueCWJbFABubxho8bppMCCh,Locky
31q7iya4jZusaYCCKJMssxbEsbKMj1xidX,05/10/2016 15:57,3,1263vfRQB4z86JdLQZA7DEmRgxNsvRNuzm,Locky
3PufWMxNdjz4twuPLYGVkVybg23AwSGfej,13/07/2016 09:20,2,122w6H5sV2h9dyAwk4rcedF4piGnzmbFFN,Locky
1MbxR6HLbeA2gpCAZuGk7bRwHPxHhvXJfG,15/03/2016 11:26,3,12aG56SE7MiPEzNZGsrGj7uBwWHhRhqFrj,Locky
"1FdQLiTeZQLF8Eky2nHzNUDVr1x5AuVyZx, 1FdQLiTeZQLF8Eky2nHzNUDVr1x5AuVyZx, 1FdQLiTeZQLF8Eky2nHzNUDVr1x5AuVyZx, 1FdQLiTeZQLF8Eky2nHzNUDVr1x5AuVyZx",29/03/2016 18:58,2,122xQbcFm6jfrtwfGHdxCdGrmwvUuNXJft,Locky
1HxiihZkXLgNkZF4K7pvZSC4XV9qrrkqYM,18/02/2016 15:15,1,12AG1UgkMsrt5gzdAtadtQfEpjqQV5AQyM,Locky
1Gjuqz7aR75s9A9PT3L9xUh6e3tRpTDLHk,26/03/2016 06:37,4.1,128KyTpc8uFJjH3TkqqWjHf4EtqLBqj1Kf,Locky
"1CcWttXgZi5UTgszNAJ2DXQs11EzmmmM56, 1KhZDajiB3YLDkGM2GcQggAVJjDhY57PtQ",25/02/2016 14:14,0.5,12524A8PP7PFcDXa9BpGHqhPuVcciCvCn8,Locky
1AQmkjkuxKEDpWmG7mzV4diBwxkJtYaNNR,19/09/2016 16:46,4,127ZmcfEjQPN3VF7YiRXznRuSP9XFLRTvx,Locky
"1PcMTr6KouygtdVSjQikhowx7i5V5pum8W, 1ECjw6mfhnoTHKJM2A42gqbf7mBvspdXzG",05/09/2016 15:35,4,1231w7pJYCa9W9qBSJYNBp6QrTaCSV6YuD,Locky
1Nb3v8NsgAxjTqEfyCb5SVxuZeJUCZ44Mu,20/09/2016 12:10,3,129UJgwpPveL6GUHEdHnKNmGACkuMDZfpx,Locky
38NigSViXFcqLuJzxUdi81rJo3Z8wLAEbL,24/03/2016 00:51,1,125AoxRRMZz5GpASK5sCChATKfNvbSzBF5,Locky
35iQ1UGGvCcdSCQHRVnanBEHfvVCUspZn7,23/08/2016 05:01,0.5,127gTQMvKxn5r6EhmigwXy27R1rBGtJ2Vq,Locky
1ABkWrFpPYyF9ZobZ6uPSYc8GYvAGUyhUy,03/05/2016 01:39,2,124jbjnjjy8t42BDmaBd8kx6fJc2CTfdeE,Locky
1TXHmE1DRjgDXC7mXNVabLXem6F3Enrku,25/03/2016 04:08,1,127TntHYgrASVmoRNnbr1KRBGyMdjA7nxP,Locky
"3J2zppuSzBHhgkfbQuRthtC5XoXgYj4sTo, 37nYvxjLeGpaoEz44Xn1dotw4qqxEnUZTH, 3G7thEG6QNj6HwpuFwRoEmMTsUkVNPkJeo",02/09/2016 05:18,2,127y4JUM7GDWsRB8FnF6SFKPEYBcwiNC48,Locky
36HVwZeXkyQ4DzK4r4L5jXMyEoRwKXSyum,06/10/2016 12:02,2.5,121QX41wBNYsmSFEGQ4qnRpNPSai3sUSMZ,Locky
12G8vvZJPQLDfQ8HnqMH17cioGMPXEY3j3,26/02/2016 12:04,0.5,11UC4DMzTR1qQnNEHs9XpotWYAmzs6nBM,Locky
3DxYHpCGgz4xMF16Bs3ektwryhmHSkJB4T,17/03/2016 09:08,0.5,123VWsgKcx1cjn5KBepCV26hFXu7TcWfSY,Locky
345uwUxo4d9nAd7SFgsQg1rVTmPaFGdf3n,26/03/2016 05:15,1,12aJv7J7Y1cHekzXeAEfu8cbtQFeKt7Mk8,Locky
"17BymcHaGRbXGnEzR2m9woUYNf9FBPPJ2P, 1J2PehwiJrLJxMzoaeka2E3ARQcBF6Zsrg",24/02/2016 08:47,0.5,121D2DAFrRGLHoeZDaAT1rjEYj69EknvsT,Locky
"1Jw8e36crvFnKvG3Ew4WEUDnfzXzxWBnR, 19iVyH1qUxgywY8LJSbpV4VavjZmyuEyxV",22/04/2016 04:59,1.5,127g7s8yzdHJx75f2Hnb84CRqLR6ykJBAx,Locky
"1DSwLfPDPWQX6LNFhWZ7RdCn8bkAn7C76v, 1DSwLfPDPWQX6LNFhWZ7RdCn8bkAn7C76v, 1DSwLfPDPWQX6LNFhWZ7RdCn8bkAn7C76v, 1DSwLfPDPWQX6LNFhWZ7RdCn8bkAn7C76v",05/04/2016 17:35,3,11MvtJdLMh55y3RnS7iPaCra7JS6vZsEF,Locky
16WWM5QiP62wWwA7EY6hkzPaffQWsFh14J,16/09/2016 11:46,4,129qSWnnJgaKjqgphitXZJM4us7DghuKEQ,Locky
3P232fuEoy33GXiFeKF7BjYws8B9jUHVST,01/04/2016 05:51,1,127MgKCjtPfBpcjJXQpjmthMmeMsHwC1BQ,Locky
352ndAaWxVSP2qurDzTP3D3cYun9pQhmjV,15/03/2016 03:55,0.5,12aDqouMF2C2UVqGnZPW8NnSFTKDjFhoRV,Locky
1BgPFdurz9fgzPGS5idtuJWT3DGndUmndY,24/05/2016 16:45,5,129VKWjZX3MErCYXCaYjGgDwcpMAfS9nQq,Locky
"12QuFdu5DNyEZrFXtrKRnMVWULXpahSdt1, 12QuFdu5DNyEZrFXtrKRnMVWULXpahSdt1",21/02/2016 01:43,0.5,11UUivRcVdRJWymipDPB6WzbxzWmL7a3B,Locky
1C3Kn7iN9zLM5VVTM42sxrSATr8QiWbtJZ,03/03/2016 20:51,0.001,123zTvjw931gKezg4bMwaBS45YBQjJh3pZ,Locky
"1NbNUpkPvxXLGT4C2CmBewKF3jKwEMZ9wb, 19nxdiDaViomjQ9FxufDmGmCFjeqopUzNW",03/03/2016 19:45,3.995,123zTvjw931gKezg4bMwaBS45YBQjJh3pZ,Locky
19nxdiDaViomjQ9FxufDmGmCFjeqopUzNW,03/03/2016 18:37,0.004,123zTvjw931gKezg4bMwaBS45YBQjJh3pZ,Locky
1E8cecDizQwUjxMD9GwMk3Uefcgq35Yuf3,02/05/2016 08:46,1.5,123JmhW8mtaRTJJBHFFNxkuyDyyYmozJTd,Locky
1BgPFdurz9fgzPGS5idtuJWT3DGndUmndY,08/04/2016 14:45,4.1,124XtfRqTrw1HP1g15z15cVXB38T3EwUZR,Locky
1w422yrRKtYw8PBj1UhG8WXDzRt86wPFy,30/09/2016 09:59,1.00E-05,11r5p8FPmLu9zw1XjufDcydG3rjQ6tzJc,Locky
1AmQ889jC5uABQJvvTYgtJ3Qyqy7rL31u3,30/09/2016 09:59,9.77E-05,11r5p8FPmLu9zw1XjufDcydG3rjQ6tzJc,Locky
