sourceAddress,date,amount,destinationWallet,addressGroup
3LLRoA55HE6e87nTxvcWcySeUuA3ZyGbTT,12/07/2021 08:00,0.04357343,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"1PJdWqzRMMrZXQPao9xJ7L463AroX26hcG, 1EF8dcYZtC2RMbmdWftYSM6fyqT9wY4LZi",09/07/2021 18:35,0.02992082,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
bc1qtyffxfkfx2drvuvrq5m98y2rp2hcflspc70eg0,09/07/2021 12:16,0.04579505,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,09/07/2021 06:34,0.04548,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"3N3gxMFEaLeWUJitpJFtGsseqAudYN7jvV, 37BezMMEwhKZQpBe4ixPJvG8qkhQakaexc, 39SjutKMLSpqEHq6Cunyzgac21xSxxfeWk, 33kjUs5x8CvdCFp19EbsZRcFFdmpfVmYK1, 3DADZdgofuEc8WRZSZohFDQaaKzcbU96oa, 37moLuZdqbmphc1RBLBPc7edxutafV3QCY, 37VmPgGxVAXSCfJoDNifSGzcagUH9cbESk, 3NMKhv4pi5RKjR8rUS7RypwDvxrDP2HrS8, 3Ktk2tqbcUnuAC3gfs1njBjSYGr1rcjb93, 39CjWWivUU1AfgF6M39CPXeXcx4g7o2uyA, bc1qlsz4jh0fp40xalrrtex3kyue4us3lsg59hhujhhayjzglumm4ulq39fz45",08/07/2021 08:34,0.0923,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s",08/07/2021 01:58,0.17909516,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s",07/07/2021 21:35,0.0438134,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"39dk7jM6HzQ8aYr8CwC4XSTNke8kXDJaQY, 39dk7jM6HzQ8aYr8CwC4XSTNke8kXDJaQY",07/07/2021 15:28,0.029,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s",07/07/2021 12:08,0.02810014,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, bc1qwm0p5zh9zz0gqe927aa90x3sf8jstsynx3fhfu, bc1q6wcxp3pr5gdekfkc0fxfld8y85cy2a4h0sgcrf, bc1qn04w4pmypqlcseqd9d68hfkskejvl4efa5w9l0, bc1qu02lph4t9v94ycs03kzpjwej2dgvu5y4q7jpsu, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, bc1q5vklrdf9mqcfej8pjw582r62th5ynqhlzurua0, bc1ql4apqldtytxuhhlu8j3xjt3zj8npc74srrda5u, bc1q9k7ymmpxcfm0pvhql02sk8ksy2t02svdlylaes",06/07/2021 09:49,0.04182855,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"bc1qvz6x6vlt35x8jznanxtywtad7shw689uck5w3u, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s",06/07/2021 09:10,0.00069074,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
bc1qycwpx9hpu6s0setqtfk56dj0e32d6xxm2rd0y7,04/07/2021 08:31,0.02815979,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
19yby2rn6o53fZkPsdVFQ8o2T1SH7pf7Lw,03/07/2021 13:19,0.08694,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
3G6hTjKLt2ULnJZnBjGDYeVGP4kqjMHjGo,01/07/2021 09:20,0.164193,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
3BAneLYz9DNokjqdCtrXV7fBou7AWXEhyX,29/06/2021 15:38,0.08111066,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"1CH5MB5gbf9KikHLgE9UpSktoW34YFS29z, 1CH5MB5gbf9KikHLgE9UpSktoW34YFS29z, 1CH5MB5gbf9KikHLgE9UpSktoW34YFS29z",28/06/2021 20:59,0.04364545,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
35TAYBt8gqYfF5dSnEhe2mNCY4h6FQ5qSx,28/06/2021 12:06,0.04390018,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
3656XsFvjD8aL1BVfybECRj7V8jzZNnc7F,28/06/2021 11:33,0.04404093,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
1DRZUaeHi6cL7RTbwYhXUWT8NNnkRQN1uT,27/06/2021 09:43,0.09063208,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
3K6XZra25QjHjoEb52XZ1z9mfnB5UhGhim,25/06/2021 17:31,0.091989,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
3G8JfJeAmnFfJnSH6W2A3EB7ehjSvUbobi,25/06/2021 11:07,0.04437498,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
bc1qakysmh2w65n684rsqts6wg8ru045ct2gkplxu9,25/06/2021 06:53,0.08752364,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
3F8m87Pzw6k5jiwnn1ioLV9V67m12nEJ22,24/06/2021 13:46,0.212952,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
